county,precinct,office,district,candidate,candidate_first,candidate_middle,candidate_last,candidate_suffix,party,votes
Sedgwick,318,President,,WRITE-IN,,,,,,1
Sedgwick,319,President,,Barack Obama,Barack,,Obama,,Democratic,148
Sedgwick,319,President,,Chuck Baldwin,Chuck,,Baldwin,,Reform,1
Sedgwick,319,President,,Gary Johnson,Gary,,Johnson,,Libertarian,3
Sedgwick,319,President,,Mitt Romney,Mitt,,Romney,,Republican,105
Sedgwick,319,President,,WRITE-IN,,,,,,1
Sedgwick,320,President,,Barack Obama,Barack,,Obama,,Democratic,63
Sedgwick,320,President,,Chuck Baldwin,Chuck,,Baldwin,,Reform,2
Sedgwick,320,President,,Gary Johnson,Gary,,Johnson,,Libertarian,3
Sedgwick,320,President,,Mitt Romney,Mitt,,Romney,,Republican,95
Sedgwick,320,President,,WRITE-IN,,,,,,0
Sedgwick,321,President,,Barack Obama,Barack,,Obama,,Democratic,27
Sedgwick,321,President,,Chuck Baldwin,Chuck,,Baldwin,,Reform,1
Sedgwick,321,President,,Gary Johnson,Gary,,Johnson,,Libertarian,0
Sedgwick,321,President,,Mitt Romney,Mitt,,Romney,,Republican,2
Sedgwick,321,President,,WRITE-IN,,,,,,0
Sedgwick,323,President,,Barack Obama,Barack,,Obama,,Democratic,167
Sedgwick,323,President,,Chuck Baldwin,Chuck,,Baldwin,,Reform,2
Sedgwick,323,President,,Gary Johnson,Gary,,Johnson,,Libertarian,3
Sedgwick,323,President,,Mitt Romney,Mitt,,Romney,,Republican,80
Sedgwick,323,President,,WRITE-IN,,,,,,1
Sedgwick,324,President,,Barack Obama,Barack,,Obama,,Democratic,163
Sedgwick,324,President,,Chuck Baldwin,Chuck,,Baldwin,,Reform,2
Sedgwick,324,President,,Gary Johnson,Gary,,Johnson,,Libertarian,6
Sedgwick,324,President,,Mitt Romney,Mitt,,Romney,,Republican,121
Sedgwick,324,President,,WRITE-IN,,,,,,3
Sedgwick,325,President,,Barack Obama,Barack,,Obama,,Democratic,47
Sedgwick,325,President,,Chuck Baldwin,Chuck,,Baldwin,,Reform,0
Sedgwick,325,President,,Gary Johnson,Gary,,Johnson,,Libertarian,0
Sedgwick,325,President,,Mitt Romney,Mitt,,Romney,,Republican,10
Sedgwick,325,President,,WRITE-IN,,,,,,0
Sedgwick,326,President,,Barack Obama,Barack,,Obama,,Democratic,26
Sedgwick,326,President,,Chuck Baldwin,Chuck,,Baldwin,,Reform,0
Sedgwick,326,President,,Gary Johnson,Gary,,Johnson,,Libertarian,0
Sedgwick,326,President,,Mitt Romney,Mitt,,Romney,,Republican,44
Sedgwick,326,President,,WRITE-IN,,,,,,0
Sedgwick,401,President,,Barack Obama,Barack,,Obama,,Democratic,243
Sedgwick,401,President,,Chuck Baldwin,Chuck,,Baldwin,,Reform,3
Sedgwick,401,President,,Gary Johnson,Gary,,Johnson,,Libertarian,23
Sedgwick,401,President,,Mitt Romney,Mitt,,Romney,,Republican,221
Sedgwick,401,President,,WRITE-IN,,,,,,9
Sedgwick,402,President,,Barack Obama,Barack,,Obama,,Democratic,110
Sedgwick,402,President,,Chuck Baldwin,Chuck,,Baldwin,,Reform,1
Sedgwick,402,President,,Gary Johnson,Gary,,Johnson,,Libertarian,6
Sedgwick,402,President,,Mitt Romney,Mitt,,Romney,,Republican,131
Sedgwick,402,President,,WRITE-IN,,,,,,0
Sedgwick,403,President,,Barack Obama,Barack,,Obama,,Democratic,185
Sedgwick,403,President,,Chuck Baldwin,Chuck,,Baldwin,,Reform,1
Sedgwick,403,President,,Gary Johnson,Gary,,Johnson,,Libertarian,16
Sedgwick,403,President,,Mitt Romney,Mitt,,Romney,,Republican,238
Sedgwick,403,President,,WRITE-IN,,,,,,3
Sedgwick,404,President,,Barack Obama,Barack,,Obama,,Democratic,490
Sedgwick,404,President,,Chuck Baldwin,Chuck,,Baldwin,,Reform,5
Sedgwick,404,President,,Gary Johnson,Gary,,Johnson,,Libertarian,19
Sedgwick,404,President,,Mitt Romney,Mitt,,Romney,,Republican,465
Sedgwick,404,President,,WRITE-IN,,,,,,6
Sedgwick,405,President,,Barack Obama,Barack,,Obama,,Democratic,403
Sedgwick,405,President,,Chuck Baldwin,Chuck,,Baldwin,,Reform,6
Sedgwick,405,President,,Gary Johnson,Gary,,Johnson,,Libertarian,29
Sedgwick,405,President,,Mitt Romney,Mitt,,Romney,,Republican,471
Sedgwick,405,President,,WRITE-IN,,,,,,5
Sedgwick,406,President,,Barack Obama,Barack,,Obama,,Democratic,395
Sedgwick,406,President,,Chuck Baldwin,Chuck,,Baldwin,,Reform,3
Sedgwick,406,President,,Gary Johnson,Gary,,Johnson,,Libertarian,21
Sedgwick,406,President,,Mitt Romney,Mitt,,Romney,,Republican,364
Sedgwick,406,President,,WRITE-IN,,,,,,6
Sedgwick,407,President,,Barack Obama,Barack,,Obama,,Democratic,41
Sedgwick,407,President,,Chuck Baldwin,Chuck,,Baldwin,,Reform,1
Sedgwick,407,President,,Gary Johnson,Gary,,Johnson,,Libertarian,8
Sedgwick,407,President,,Mitt Romney,Mitt,,Romney,,Republican,47
Sedgwick,407,President,,WRITE-IN,,,,,,0
Sedgwick,408,President,,Barack Obama,Barack,,Obama,,Democratic,385
Sedgwick,408,President,,Chuck Baldwin,Chuck,,Baldwin,,Reform,8
Sedgwick,408,President,,Gary Johnson,Gary,,Johnson,,Libertarian,21
Sedgwick,408,President,,Mitt Romney,Mitt,,Romney,,Republican,361
Sedgwick,408,President,,WRITE-IN,,,,,,9
Sedgwick,409,President,,Barack Obama,Barack,,Obama,,Democratic,220
Sedgwick,409,President,,Chuck Baldwin,Chuck,,Baldwin,,Reform,1
Sedgwick,409,President,,Gary Johnson,Gary,,Johnson,,Libertarian,13
Sedgwick,409,President,,Mitt Romney,Mitt,,Romney,,Republican,224
Sedgwick,409,President,,WRITE-IN,,,,,,2
Sedgwick,410,President,,Barack Obama,Barack,,Obama,,Democratic,265
Sedgwick,410,President,,Chuck Baldwin,Chuck,,Baldwin,,Reform,3
Sedgwick,410,President,,Gary Johnson,Gary,,Johnson,,Libertarian,15
Sedgwick,410,President,,Mitt Romney,Mitt,,Romney,,Republican,252
Sedgwick,410,President,,WRITE-IN,,,,,,3
Sedgwick,411 & 505,President,,Barack Obama,Barack,,Obama,,Democratic,217
Sedgwick,411 & 505,President,,Chuck Baldwin,Chuck,,Baldwin,,Reform,1
Sedgwick,411 & 505,President,,Gary Johnson,Gary,,Johnson,,Libertarian,10
Sedgwick,411 & 505,President,,Mitt Romney,Mitt,,Romney,,Republican,354
Sedgwick,411 & 505,President,,WRITE-IN,,,,,,4
Sedgwick,412,President,,Barack Obama,Barack,,Obama,,Democratic,490
Sedgwick,412,President,,Chuck Baldwin,Chuck,,Baldwin,,Reform,7
Sedgwick,412,President,,Gary Johnson,Gary,,Johnson,,Libertarian,40
Sedgwick,412,President,,Mitt Romney,Mitt,,Romney,,Republican,1216
Sedgwick,412,President,,WRITE-IN,,,,,,15
Sedgwick,413,President,,Barack Obama,Barack,,Obama,,Democratic,401
Sedgwick,413,President,,Chuck Baldwin,Chuck,,Baldwin,,Reform,6
Sedgwick,413,President,,Gary Johnson,Gary,,Johnson,,Libertarian,29
Sedgwick,413,President,,Mitt Romney,Mitt,,Romney,,Republican,900
Sedgwick,413,President,,WRITE-IN,,,,,,11
Sedgwick,414 & 415 & 537,President,,Barack Obama,Barack,,Obama,,Democratic,74
Sedgwick,414 & 415 & 537,President,,Chuck Baldwin,Chuck,,Baldwin,,Reform,0
Sedgwick,414 & 415 & 537,President,,Gary Johnson,Gary,,Johnson,,Libertarian,3
Sedgwick,414 & 415 & 537,President,,Mitt Romney,Mitt,,Romney,,Republican,157
Sedgwick,414 & 415 & 537,President,,WRITE-IN,,,,,,3
Sedgwick,416 & 428,President,,Barack Obama,Barack,,Obama,,Democratic,270
Sedgwick,416 & 428,President,,Chuck Baldwin,Chuck,,Baldwin,,Reform,9
Sedgwick,416 & 428,President,,Gary Johnson,Gary,,Johnson,,Libertarian,13
Sedgwick,416 & 428,President,,Mitt Romney,Mitt,,Romney,,Republican,616
Sedgwick,416 & 428,President,,WRITE-IN,,,,,,5
Sedgwick,417,President,,Barack Obama,Barack,,Obama,,Democratic,304
Sedgwick,417,President,,Chuck Baldwin,Chuck,,Baldwin,,Reform,3
Sedgwick,417,President,,Gary Johnson,Gary,,Johnson,,Libertarian,13
Sedgwick,417,President,,Mitt Romney,Mitt,,Romney,,Republican,369
Sedgwick,417,President,,WRITE-IN,,,,,,5
Sedgwick,418,President,,Barack Obama,Barack,,Obama,,Democratic,411
Sedgwick,418,President,,Chuck Baldwin,Chuck,,Baldwin,,Reform,11
Sedgwick,418,President,,Gary Johnson,Gary,,Johnson,,Libertarian,15
Sedgwick,418,President,,Mitt Romney,Mitt,,Romney,,Republican,553
Sedgwick,418,President,,WRITE-IN,,,,,,9
Sedgwick,419,President,,Barack Obama,Barack,,Obama,,Democratic,386
Sedgwick,419,President,,Chuck Baldwin,Chuck,,Baldwin,,Reform,4
Sedgwick,419,President,,Gary Johnson,Gary,,Johnson,,Libertarian,29
Sedgwick,419,President,,Mitt Romney,Mitt,,Romney,,Republican,467
Sedgwick,419,President,,WRITE-IN,,,,,,10
Sedgwick,420,President,,Barack Obama,Barack,,Obama,,Democratic,378
Sedgwick,420,President,,Chuck Baldwin,Chuck,,Baldwin,,Reform,0
Sedgwick,420,President,,Gary Johnson,Gary,,Johnson,,Libertarian,22
Sedgwick,420,President,,Mitt Romney,Mitt,,Romney,,Republican,510
Sedgwick,420,President,,WRITE-IN,,,,,,3
Sedgwick,421,President,,Barack Obama,Barack,,Obama,,Democratic,435
Sedgwick,421,President,,Chuck Baldwin,Chuck,,Baldwin,,Reform,4
Sedgwick,421,President,,Gary Johnson,Gary,,Johnson,,Libertarian,20
Sedgwick,421,President,,Mitt Romney,Mitt,,Romney,,Republican,426
Sedgwick,421,President,,WRITE-IN,,,,,,1
Sedgwick,422,President,,Barack Obama,Barack,,Obama,,Democratic,241
Sedgwick,422,President,,Chuck Baldwin,Chuck,,Baldwin,,Reform,6
Sedgwick,422,President,,Gary Johnson,Gary,,Johnson,,Libertarian,15
Sedgwick,422,President,,Mitt Romney,Mitt,,Romney,,Republican,325
Sedgwick,422,President,,WRITE-IN,,,,,,3
Sedgwick,423,President,,Barack Obama,Barack,,Obama,,Democratic,349
Sedgwick,423,President,,Chuck Baldwin,Chuck,,Baldwin,,Reform,5
Sedgwick,423,President,,Gary Johnson,Gary,,Johnson,,Libertarian,21
Sedgwick,423,President,,Mitt Romney,Mitt,,Romney,,Republican,421
Sedgwick,423,President,,WRITE-IN,,,,,,11
Sedgwick,424,President,,Barack Obama,Barack,,Obama,,Democratic,292
Sedgwick,424,President,,Chuck Baldwin,Chuck,,Baldwin,,Reform,5
Sedgwick,424,President,,Gary Johnson,Gary,,Johnson,,Libertarian,28
Sedgwick,424,President,,Mitt Romney,Mitt,,Romney,,Republican,498
Sedgwick,424,President,,WRITE-IN,,,,,,5
Sedgwick,425,President,,Barack Obama,Barack,,Obama,,Democratic,356
Sedgwick,425,President,,Chuck Baldwin,Chuck,,Baldwin,,Reform,6
Sedgwick,425,President,,Gary Johnson,Gary,,Johnson,,Libertarian,16
Sedgwick,425,President,,Mitt Romney,Mitt,,Romney,,Republican,660
Sedgwick,425,President,,WRITE-IN,,,,,,5
Sedgwick,426,President,,Barack Obama,Barack,,Obama,,Democratic,120
Sedgwick,426,President,,Chuck Baldwin,Chuck,,Baldwin,,Reform,3
Sedgwick,426,President,,Gary Johnson,Gary,,Johnson,,Libertarian,9
Sedgwick,426,President,,Mitt Romney,Mitt,,Romney,,Republican,159
Sedgwick,426,President,,WRITE-IN,,,,,,3
Sedgwick,429,President,,Barack Obama,Barack,,Obama,,Democratic,260
Sedgwick,429,President,,Chuck Baldwin,Chuck,,Baldwin,,Reform,4
Sedgwick,429,President,,Gary Johnson,Gary,,Johnson,,Libertarian,8
Sedgwick,429,President,,Mitt Romney,Mitt,,Romney,,Republican,253
Sedgwick,429,President,,WRITE-IN,,,,,,1
Sedgwick,501,President,,Barack Obama,Barack,,Obama,,Democratic,18
Sedgwick,501,President,,Chuck Baldwin,Chuck,,Baldwin,,Reform,1
Sedgwick,501,President,,Gary Johnson,Gary,,Johnson,,Libertarian,3
Sedgwick,501,President,,Mitt Romney,Mitt,,Romney,,Republican,77
Sedgwick,501,President,,WRITE-IN,,,,,,0
Sedgwick,502,President,,Barack Obama,Barack,,Obama,,Democratic,120
Sedgwick,502,President,,Chuck Baldwin,Chuck,,Baldwin,,Reform,1
Sedgwick,502,President,,Gary Johnson,Gary,,Johnson,,Libertarian,2
Sedgwick,502,President,,Mitt Romney,Mitt,,Romney,,Republican,337
Sedgwick,502,President,,WRITE-IN,,,,,,1
Sedgwick,503,President,,Barack Obama,Barack,,Obama,,Democratic,454
Sedgwick,503,President,,Chuck Baldwin,Chuck,,Baldwin,,Reform,3
Sedgwick,503,President,,Gary Johnson,Gary,,Johnson,,Libertarian,24
Sedgwick,503,President,,Mitt Romney,Mitt,,Romney,,Republican,623
Sedgwick,503,President,,WRITE-IN,,,,,,11
Sedgwick,504,President,,Barack Obama,Barack,,Obama,,Democratic,394
Sedgwick,504,President,,Chuck Baldwin,Chuck,,Baldwin,,Reform,3
Sedgwick,504,President,,Gary Johnson,Gary,,Johnson,,Libertarian,18
Sedgwick,504,President,,Mitt Romney,Mitt,,Romney,,Republican,487
Sedgwick,504,President,,WRITE-IN,,,,,,8
Sedgwick,506,President,,Barack Obama,Barack,,Obama,,Democratic,423
Sedgwick,506,President,,Chuck Baldwin,Chuck,,Baldwin,,Reform,7
Sedgwick,506,President,,Gary Johnson,Gary,,Johnson,,Libertarian,26
Sedgwick,506,President,,Mitt Romney,Mitt,,Romney,,Republican,822
Sedgwick,506,President,,WRITE-IN,,,,,,4
Sedgwick,507,President,,Barack Obama,Barack,,Obama,,Democratic,449
Sedgwick,507,President,,Chuck Baldwin,Chuck,,Baldwin,,Reform,2
Sedgwick,507,President,,Gary Johnson,Gary,,Johnson,,Libertarian,33
Sedgwick,507,President,,Mitt Romney,Mitt,,Romney,,Republican,793
Sedgwick,507,President,,WRITE-IN,,,,,,7
Sedgwick,508,President,,Barack Obama,Barack,,Obama,,Democratic,412
Sedgwick,508,President,,Chuck Baldwin,Chuck,,Baldwin,,Reform,4
Sedgwick,508,President,,Gary Johnson,Gary,,Johnson,,Libertarian,27
Sedgwick,508,President,,Mitt Romney,Mitt,,Romney,,Republican,668
Sedgwick,508,President,,WRITE-IN,,,,,,3
Sedgwick,509,President,,Barack Obama,Barack,,Obama,,Democratic,344
Sedgwick,509,President,,Chuck Baldwin,Chuck,,Baldwin,,Reform,4
Sedgwick,509,President,,Gary Johnson,Gary,,Johnson,,Libertarian,17
Sedgwick,509,President,,Mitt Romney,Mitt,,Romney,,Republican,702
Sedgwick,509,President,,WRITE-IN,,,,,,6
Sedgwick,510,President,,Barack Obama,Barack,,Obama,,Democratic,302
Sedgwick,510,President,,Chuck Baldwin,Chuck,,Baldwin,,Reform,0
Sedgwick,510,President,,Gary Johnson,Gary,,Johnson,,Libertarian,10
Sedgwick,510,President,,Mitt Romney,Mitt,,Romney,,Republican,1009
Sedgwick,510,President,,WRITE-IN,,,,,,2
Sedgwick,511,President,,Barack Obama,Barack,,Obama,,Democratic,19
Sedgwick,511,President,,Chuck Baldwin,Chuck,,Baldwin,,Reform,0
Sedgwick,511,President,,Gary Johnson,Gary,,Johnson,,Libertarian,2
Sedgwick,511,President,,Mitt Romney,Mitt,,Romney,,Republican,91
Sedgwick,511,President,,WRITE-IN,,,,,,0
Sedgwick,512,President,,Barack Obama,Barack,,Obama,,Democratic,612
Sedgwick,512,President,,Chuck Baldwin,Chuck,,Baldwin,,Reform,3
Sedgwick,512,President,,Gary Johnson,Gary,,Johnson,,Libertarian,37
Sedgwick,512,President,,Mitt Romney,Mitt,,Romney,,Republican,1585
Sedgwick,512,President,,WRITE-IN,,,,,,16
Sedgwick,513,President,,Barack Obama,Barack,,Obama,,Democratic,91
Sedgwick,513,President,,Chuck Baldwin,Chuck,,Baldwin,,Reform,0
Sedgwick,513,President,,Gary Johnson,Gary,,Johnson,,Libertarian,9
Sedgwick,513,President,,Mitt Romney,Mitt,,Romney,,Republican,461
Sedgwick,513,President,,WRITE-IN,,,,,,1
Sedgwick,514,President,,Barack Obama,Barack,,Obama,,Democratic,454
Sedgwick,514,President,,Chuck Baldwin,Chuck,,Baldwin,,Reform,4
Sedgwick,514,President,,Gary Johnson,Gary,,Johnson,,Libertarian,28
Sedgwick,514,President,,Mitt Romney,Mitt,,Romney,,Republican,1046
Sedgwick,514,President,,WRITE-IN,,,,,,14
Sedgwick,515,President,,Barack Obama,Barack,,Obama,,Democratic,401
Sedgwick,515,President,,Chuck Baldwin,Chuck,,Baldwin,,Reform,1
Sedgwick,515,President,,Gary Johnson,Gary,,Johnson,,Libertarian,18
Sedgwick,515,President,,Mitt Romney,Mitt,,Romney,,Republican,846
Sedgwick,515,President,,WRITE-IN,,,,,,12
Sedgwick,516,President,,Barack Obama,Barack,,Obama,,Democratic,281
Sedgwick,516,President,,Chuck Baldwin,Chuck,,Baldwin,,Reform,0
Sedgwick,516,President,,Gary Johnson,Gary,,Johnson,,Libertarian,13
Sedgwick,516,President,,Mitt Romney,Mitt,,Romney,,Republican,572
Sedgwick,516,President,,WRITE-IN,,,,,,8
Sedgwick,517,President,,Barack Obama,Barack,,Obama,,Democratic,324
Sedgwick,517,President,,Chuck Baldwin,Chuck,,Baldwin,,Reform,2
Sedgwick,517,President,,Gary Johnson,Gary,,Johnson,,Libertarian,22
Sedgwick,517,President,,Mitt Romney,Mitt,,Romney,,Republican,553
Sedgwick,517,President,,WRITE-IN,,,,,,15
Sedgwick,518,President,,Barack Obama,Barack,,Obama,,Democratic,394
Sedgwick,518,President,,Chuck Baldwin,Chuck,,Baldwin,,Reform,5
Sedgwick,518,President,,Gary Johnson,Gary,,Johnson,,Libertarian,20
Sedgwick,518,President,,Mitt Romney,Mitt,,Romney,,Republican,742
Sedgwick,518,President,,WRITE-IN,,,,,,10
Sedgwick,519,President,,Barack Obama,Barack,,Obama,,Democratic,447
Sedgwick,519,President,,Chuck Baldwin,Chuck,,Baldwin,,Reform,5
Sedgwick,519,President,,Gary Johnson,Gary,,Johnson,,Libertarian,18
Sedgwick,519,President,,Mitt Romney,Mitt,,Romney,,Republican,726
Sedgwick,519,President,,WRITE-IN,,,,,,5
Sedgwick,520,President,,Barack Obama,Barack,,Obama,,Democratic,194
Sedgwick,520,President,,Chuck Baldwin,Chuck,,Baldwin,,Reform,4
Sedgwick,520,President,,Gary Johnson,Gary,,Johnson,,Libertarian,5
Sedgwick,520,President,,Mitt Romney,Mitt,,Romney,,Republican,323
Sedgwick,520,President,,WRITE-IN,,,,,,0
Sedgwick,521,President,,Barack Obama,Barack,,Obama,,Democratic,180
Sedgwick,521,President,,Chuck Baldwin,Chuck,,Baldwin,,Reform,6
Sedgwick,521,President,,Gary Johnson,Gary,,Johnson,,Libertarian,9
Sedgwick,521,President,,Mitt Romney,Mitt,,Romney,,Republican,577
Sedgwick,521,President,,WRITE-IN,,,,,,1
Sedgwick,522,President,,Barack Obama,Barack,,Obama,,Democratic,319
Sedgwick,522,President,,Chuck Baldwin,Chuck,,Baldwin,,Reform,3
Sedgwick,522,President,,Gary Johnson,Gary,,Johnson,,Libertarian,18
Sedgwick,522,President,,Mitt Romney,Mitt,,Romney,,Republican,776
Sedgwick,522,President,,WRITE-IN,,,,,,3
Sedgwick,523,President,,Barack Obama,Barack,,Obama,,Democratic,320
Sedgwick,523,President,,Chuck Baldwin,Chuck,,Baldwin,,Reform,2
Sedgwick,523,President,,Gary Johnson,Gary,,Johnson,,Libertarian,18
Sedgwick,523,President,,Mitt Romney,Mitt,,Romney,,Republican,788
Sedgwick,523,President,,WRITE-IN,,,,,,6
Sedgwick,524,President,,Barack Obama,Barack,,Obama,,Democratic,569
Sedgwick,524,President,,Chuck Baldwin,Chuck,,Baldwin,,Reform,7
Sedgwick,524,President,,Gary Johnson,Gary,,Johnson,,Libertarian,21
Sedgwick,524,President,,Mitt Romney,Mitt,,Romney,,Republican,1190
Sedgwick,524,President,,WRITE-IN,,,,,,12
Sedgwick,525,President,,Barack Obama,Barack,,Obama,,Democratic,474
Sedgwick,525,President,,Chuck Baldwin,Chuck,,Baldwin,,Reform,5
Sedgwick,525,President,,Gary Johnson,Gary,,Johnson,,Libertarian,20
Sedgwick,525,President,,Mitt Romney,Mitt,,Romney,,Republican,770
Sedgwick,525,President,,WRITE-IN,,,,,,10
Sedgwick,526,President,,Barack Obama,Barack,,Obama,,Democratic,392
Sedgwick,526,President,,Chuck Baldwin,Chuck,,Baldwin,,Reform,6
Sedgwick,526,President,,Gary Johnson,Gary,,Johnson,,Libertarian,21
Sedgwick,526,President,,Mitt Romney,Mitt,,Romney,,Republican,788
Sedgwick,526,President,,WRITE-IN,,,,,,9
Sedgwick,527,President,,Barack Obama,Barack,,Obama,,Democratic,355
Sedgwick,527,President,,Chuck Baldwin,Chuck,,Baldwin,,Reform,3
Sedgwick,527,President,,Gary Johnson,Gary,,Johnson,,Libertarian,35
Sedgwick,527,President,,Mitt Romney,Mitt,,Romney,,Republican,926
Sedgwick,527,President,,WRITE-IN,,,,,,7
Sedgwick,529,President,,Barack Obama,Barack,,Obama,,Democratic,201
Sedgwick,529,President,,Chuck Baldwin,Chuck,,Baldwin,,Reform,1
Sedgwick,529,President,,Gary Johnson,Gary,,Johnson,,Libertarian,16
Sedgwick,529,President,,Mitt Romney,Mitt,,Romney,,Republican,521
Sedgwick,529,President,,WRITE-IN,,,,,,1
Sedgwick,530,President,,Barack Obama,Barack,,Obama,,Democratic,260
Sedgwick,530,President,,Chuck Baldwin,Chuck,,Baldwin,,Reform,2
Sedgwick,530,President,,Gary Johnson,Gary,,Johnson,,Libertarian,13
Sedgwick,530,President,,Mitt Romney,Mitt,,Romney,,Republican,904
Sedgwick,530,President,,WRITE-IN,,,,,,5
Sedgwick,531,President,,Barack Obama,Barack,,Obama,,Democratic,509
Sedgwick,531,President,,Chuck Baldwin,Chuck,,Baldwin,,Reform,3
Sedgwick,531,President,,Gary Johnson,Gary,,Johnson,,Libertarian,22
Sedgwick,531,President,,Mitt Romney,Mitt,,Romney,,Republican,1357
Sedgwick,531,President,,WRITE-IN,,,,,,9
Sedgwick,532,President,,Barack Obama,Barack,,Obama,,Democratic,305
Sedgwick,532,President,,Chuck Baldwin,Chuck,,Baldwin,,Reform,6
Sedgwick,532,President,,Gary Johnson,Gary,,Johnson,,Libertarian,20
Sedgwick,532,President,,Mitt Romney,Mitt,,Romney,,Republican,1078
Sedgwick,532,President,,WRITE-IN,,,,,,5
Sedgwick,533,President,,Barack Obama,Barack,,Obama,,Democratic,58
Sedgwick,533,President,,Chuck Baldwin,Chuck,,Baldwin,,Reform,0
Sedgwick,533,President,,Gary Johnson,Gary,,Johnson,,Libertarian,4
Sedgwick,533,President,,Mitt Romney,Mitt,,Romney,,Republican,201
Sedgwick,533,President,,WRITE-IN,,,,,,4
Sedgwick,534,President,,Barack Obama,Barack,,Obama,,Democratic,29
Sedgwick,534,President,,Chuck Baldwin,Chuck,,Baldwin,,Reform,0
Sedgwick,534,President,,Gary Johnson,Gary,,Johnson,,Libertarian,1
Sedgwick,534,President,,Mitt Romney,Mitt,,Romney,,Republican,90
Sedgwick,534,President,,WRITE-IN,,,,,,0
Sedgwick,535,President,,Barack Obama,Barack,,Obama,,Democratic,6
Sedgwick,535,President,,Chuck Baldwin,Chuck,,Baldwin,,Reform,0
Sedgwick,535,President,,Gary Johnson,Gary,,Johnson,,Libertarian,0
Sedgwick,535,President,,Mitt Romney,Mitt,,Romney,,Republican,14
Sedgwick,535,President,,WRITE-IN,,,,,,0
Sedgwick,538,President,,Barack Obama,Barack,,Obama,,Democratic,57
Sedgwick,538,President,,Chuck Baldwin,Chuck,,Baldwin,,Reform,0
Sedgwick,538,President,,Gary Johnson,Gary,,Johnson,,Libertarian,2
Sedgwick,538,President,,Mitt Romney,Mitt,,Romney,,Republican,167
Sedgwick,538,President,,WRITE-IN,,,,,,0
Sedgwick,601,President,,Barack Obama,Barack,,Obama,,Democratic,483
Sedgwick,601,President,,Chuck Baldwin,Chuck,,Baldwin,,Reform,3
Sedgwick,601,President,,Gary Johnson,Gary,,Johnson,,Libertarian,13
Sedgwick,601,President,,Mitt Romney,Mitt,,Romney,,Republican,227
Sedgwick,601,President,,WRITE-IN,,,,,,6
Sedgwick,602,President,,Barack Obama,Barack,,Obama,,Democratic,231
Sedgwick,602,President,,Chuck Baldwin,Chuck,,Baldwin,,Reform,1
Sedgwick,602,President,,Gary Johnson,Gary,,Johnson,,Libertarian,21
Sedgwick,602,President,,Mitt Romney,Mitt,,Romney,,Republican,244
Sedgwick,602,President,,WRITE-IN,,,,,,11
Sedgwick,603,President,,Barack Obama,Barack,,Obama,,Democratic,298
Sedgwick,603,President,,Chuck Baldwin,Chuck,,Baldwin,,Reform,4
Sedgwick,603,President,,Gary Johnson,Gary,,Johnson,,Libertarian,17
Sedgwick,603,President,,Mitt Romney,Mitt,,Romney,,Republican,368
Sedgwick,603,President,,WRITE-IN,,,,,,4
Sedgwick,604,President,,Barack Obama,Barack,,Obama,,Democratic,490
Sedgwick,604,President,,Chuck Baldwin,Chuck,,Baldwin,,Reform,8
Sedgwick,604,President,,Gary Johnson,Gary,,Johnson,,Libertarian,52
Sedgwick,604,President,,Mitt Romney,Mitt,,Romney,,Republican,704
Sedgwick,604,President,,WRITE-IN,,,,,,13
Sedgwick,605,President,,Barack Obama,Barack,,Obama,,Democratic,192
